material_id,formula,space_group,nsites,count_unique_TM,count_TM,count_unique_C,count_C,consensus_formula,ab_angle(degree),caxis
mp-1080348,CeSe2,Pmmn,6,1,1,1,2,CeSe2,90.0,6.892566
mp-1080352,CeSe2,I4_1/amd,48,1,1,1,2,CeSe2,90.0,34.694445
mp-1080355,CeSe2,Fm-3m,72,1,1,1,2,CeSe2,90.0,32.153577
mp-1080356,CeSe2,Fmmm,54,1,1,1,2,CeSe2,90.0,30.393101
mp-1080361,CeSe2,Cmcm,72,1,1,1,2,CeSe2,90.0,14.280127
mp-1080362,CeSe2,Cc,72,1,1,1,2,CeSe2,90.0,-39.066784
mp-1080363,CeSe2,P4_2/mbc,48,1,1,1,2,CeSe2,90.0,16.47984
mp-1080367,CeSe2,C2/m,36,1,1,1,2,CeSe2,90.0,-14.51721
mp-1080373,CeSe2,P-31c,36,1,1,1,2,CeSe2,119.99999933490147,11.788877
mp-1080629,CeSe2,Immm,54,1,1,1,2,CeSe2,90.0,32.38622
mp-1080632,CeSe2,P2_1/c,72,1,1,1,2,CeSe2,90.0,-28.367211
mp-1080636,CeSe2,R-3,72,1,1,1,2,CeSe2,120.00000025753708,32.309371
mp-1080642,CeSe2,Cmc2_1,36,1,1,1,2,CeSe2,90.0,8.571587
mp-1080793,PuTe3,Cmcm,8,1,1,1,3,PuTe3,90.0,4.374745
mp-1080851,CeSe2,Pbcn,36,1,1,1,2,CeSe2,90.0,21.621693
mp-1080855,CeSe2,C2/m,48,1,1,1,2,CeSe2,90.0,-12.730939
mp-1080857,CeSe2,P-1,48,1,1,1,2,CeSe2,89.99005267786583,13.756164
mp-1080859,CeSe2,I4_1/acd,48,1,1,1,2,CeSe2,90.0,23.291546
mp-1080863,CeSe2,R-3m,36,1,1,1,2,CeSe2,120.00000135769632,25.085196
mp-1080867,CeSe2,P-1,48,1,1,1,2,CeSe2,95.9867178148817,18.743095
mp-10844,Te2Ir,Pa-3,12,1,1,1,2,IrTe2,90.0,6.542625
mp-10845,Te2Ir,P4_2/mnm,6,1,1,1,2,IrTe2,90.0,4.205373
mp-1084847,TbTe3,Cmcm,8,1,1,1,3,TbTe3,90.0,4.355882
mp-1086673,DyTe3,Cmcm,8,1,1,1,3,DyTe3,90.0,4.345676
mp-1087241,CeSe2,R-3c,36,1,1,1,2,CeSe2,120.00000156490884,12.649223
mp-1087242,CeSe2,I4_1/amd,48,1,1,1,2,CeSe2,90.0,34.676503
mp-1087554,CeSe2,R-3m,36,1,1,1,2,CeSe2,120.00000033691418,11.401723
mp-1094151,CeSe2,P6_3/mmc,36,1,1,1,2,CeSe2,119.99999913766538,17.308944
mp-1096431,CeSe2,P-1,48,1,1,1,2,CeSe2,95.69642347089739,21.855916
mp-1098704,CeSe2,R-3c,18,1,1,1,2,CeSe2,120.0000013423561,7.76439
mp-1098706,CeSe2,P6_3/mmc,6,1,1,1,2,CeSe2,120.00000797080304,12.88514
mp-1098708,CeSe2,Pbca,24,1,1,1,2,CeSe2,90.0,13.564154
mp-1100189,CeSe2,Fd-3m,102,1,1,1,2,CeSe2,90.0,33.675646
mp-1100266,CeSe2,P6/mmm,102,1,1,1,2,CeSe2,119.99999930045388,19.432253
mp-1101145,Te16Rh15,P2/m,31,1,15,1,16,Rh15Te16,90.03514326520349,8.912103
mp-1102324,NiTe2,Pa-3,12,1,1,1,2,NiTe2,90.0,6.395228
mp-1102559,NbSe2,P6_3/mmc,12,1,1,1,2,NbSe2,120.00000067619835,25.872656
mp-1103188,Zr3Te,R-3m,12,1,3,1,1,Zr3Te,120.00000612112197,32.419984
mp-1103235,CuTe2,Pa-3,12,1,1,1,2,CuTe2,90.0,6.62184
mp-1103359,CoTe2,Pa-3,12,1,1,1,2,CoTe2,90.0,6.312416
mp-1103512,Te2Ir,P-1,15,1,1,1,2,IrTe2,107.10076583989031,14.327944
mp-1103932,Dy2Te5,Cmcm,14,1,2,1,5,Dy2Te5,90.0,4.373701
mp-1104212,La2Te5,Cmcm,14,1,2,1,5,La2Te5,90.0,4.478447
mp-1104233,Ce2Te5,Cmcm,14,1,2,1,5,Ce2Te5,90.0,4.417493
mp-1104504,Nb3Te4,P6_3/m,14,1,3,1,4,Nb3Te4,90.0,-10.306055
mp-1104531,Sm2Te5,Cmcm,14,1,2,1,5,Sm2Te5,90.0,4.41687
mp-1105684,Tb2Te3,Fddd,20,1,2,1,3,Tb2Te3,90.0,26.555201
mp-1105966,Gd2Te3,Pnma,20,1,2,1,3,Gd2Te3,90.0,12.118901
mp-1115,PtSe2,P-3m1,3,1,1,1,2,PtSe2,120.00001023360582,6.117971
mp-1119,Nd2Te5,Cmcm,14,1,2,1,5,Nd2Te5,90.0,4.440388
mp-1120746,Te2Mo,P2_1/m,6,1,1,1,2,MoTe2,90.0,-36.461405
mp-11447,UTe,Pm-3m,2,1,1,1,1,UTe,90.0,3.752686
mp-11675,NbTe2,C2/m,9,1,1,1,2,NbTe2,90.0,-8.925467
mp-1168,HfTe5,Cmcm,12,1,1,1,5,HfTe5,90.0,13.839638
mp-11687,VTe2,C2/m,9,1,1,1,2,VTe2,90.0,-8.656625
mp-11693,TePt,R-3m,4,1,1,1,1,PtTe,119.99999057628058,20.597861
mp-1173507,Np2Te3,I-42d,40,1,2,1,3,Np2Te3,90.0,28.018924
mp-1176,TbTe,Fm-3m,2,1,1,1,1,TbTe,90.0,6.184095
mp-1179059,TeMo6,Cmce,28,1,6,1,1,Mo6Te,90.0,5.337232
mp-11800,Co3Se4,C2/m,7,1,3,1,4,Co3Se4,90.0,-5.384818
mp-1181516,CuTe,Pmmn,4,1,1,1,1,CuTe,90.0,14.473921
mp-1183040,ZrSe,P-6m2,2,1,1,1,1,ZrSe,120.00001476635465,3.679818
mp-1183651,Cd3Te,I4/mmm,4,1,3,1,1,Cd3Te,90.0,10.228256
mp-1183699,Co3Te,I4/mmm,4,1,3,1,1,Co3Te,90.0,7.324101
mp-1183984,Cu3Te,Pm-3m,4,1,3,1,1,Cu3Te,90.0,3.946662
mp-1184256,Fe3Se,Pm-3m,4,1,3,1,1,Fe3Se,90.0,3.589608
mp-1184307,Fe3Te,Fm-3m,4,1,3,1,1,Fe3Te,90.0,6.024731
mp-1184385,Eu3Te,Pm-3m,4,1,3,1,1,Eu3Te,90.0,5.155859
mp-1184509,GdTe,P-6m2,2,1,1,1,1,GdTe,120.00000202922276,4.112164
mp-1184749,IrSe,P6_3mc,4,1,1,1,1,IrSe,119.9999938768702,6.856805
mp-1185605,LaSe3,P6_3/mmc,8,1,1,1,3,LaSe3,120.000003359813,6.052322
mp-1185988,Mn3Te,P6_3/mmc,8,1,3,1,1,Mn3Te,119.99999878580952,4.365773
mp-1185993,Mn3Te,Fm-3m,4,1,3,1,1,Mn3Te,90.0,5.974322
mp-1186027,MoSe,P-6m2,2,1,1,1,1,MoSe,119.99999221047301,3.616084
mp-1186355,NpSe3,I4/mmm,4,1,1,1,3,NpSe3,90.0,9.846181
mp-1186391,NpTe3,P6_3/mmc,8,1,1,1,3,NpTe3,120.00000131272368,5.977651
mp-1186629,PmSe3,I4/mmm,4,1,1,1,3,PmSe3,90.0,10.759056
mp-1186975,Sc3Te,P6_3/mmc,8,1,3,1,1,Sc3Te,120.00000169990176,5.104363
mp-1187016,ScTe3,P6_3/mmc,8,1,1,1,3,ScTe3,119.99999452859737,5.100532
mp-1187062,Th3Se,P6_3/mmc,8,1,3,1,1,Th3Se,119.99999424412354,5.591728
mp-1187303,Tb3Se,Pm-3m,4,1,3,1,1,Tb3Se,90.0,4.692315
mp-1187309,Tb3Te,I4/mmm,4,1,3,1,1,Tb3Te,90.0,10.556382
mp-1187392,Tc3Te,Fm-3m,4,1,3,1,1,Tc3Te,90.0,6.364178
mp-1187477,Ti3Te,P6_3/mmc,8,1,3,1,1,Ti3Te,120.00001007107024,4.818872
mp-1187912,Zn3Se,Pm-3m,4,1,3,1,1,Zn3Se,90.0,4.146787
mp-1188427,Dy2Te3,Fddd,20,1,2,1,3,Dy2Te3,90.0,26.423062
mp-1189023,Cr2Se3,P-31c,20,1,2,1,3,Cr2Se3,120.0000000493087,11.752889
mp-1189791,Y2Te3,Fddd,20,1,2,1,3,Y2Te3,90.0,26.323263
mp-1193776,Te5Pd21,F-43m,26,1,21,1,5,Pd21Te5,90.0,12.561359
mp-1197413,Sc9Te2,Cmc2_1,44,1,9,1,2,Sc9Te2,90.0,17.359317
mp-1204799,Tc2Te5,Pbca,84,1,2,1,5,Tc2Te5,90.0,14.46182
mp-1205354,Sc2Se3,Fddd,20,1,2,1,3,Sc2Se3,90.0,23.144248
mp-1205384,LaTe2,Pma2,12,1,1,1,2,LaTe2,90.0,-9.269245
mp-1206225,Tb2Te3,P4/mmm,5,1,2,1,3,Tb2Te3,90.0,35.751802
mp-1206927,Hf2Se,P6_3/mmc,6,1,2,1,1,Hf2Se,119.99998772246065,12.27101
mp-1207258,Dy2Te3,P4/mmm,5,1,2,1,3,Dy2Te3,90.0,35.859001
mp-1207306,Y2Te3,P4/mmm,5,1,2,1,3,Y2Te3,90.0,35.54645
mp-1207735,Y8Te3,C2/m,44,1,8,1,3,Y8Te3,90.0,-20.661595
mp-1207855,V5Te8,C2/m,13,1,5,1,8,V5Te8,90.0,-6.576089
mp-1208221,Ti5Te8,C2/m,13,1,5,1,8,Ti5Te8,90.0,-6.753715
mp-1208304,Te3Pd5,Fd-3m,16,1,5,1,3,Pd5Te3,90.0,11.949075
mp-1208342,TbTe3,Cmmm,4,1,1,1,3,TbTe3,90.0,15.173155
mp-1213750,Cr5Te8,P-3m1,13,1,5,1,8,Cr5Te8,120.00000449874068,5.985904
mp-1213754,Cr5Te8,C2/m,13,1,5,1,8,Cr5Te8,90.0,-6.840667
mp-1213756,Cr7Te8,C2/m,15,1,7,1,8,Cr7Te8,90.0,-7.072689
mp-1215359,Zr5Se8,R-3m,13,1,5,1,8,Zr5Se8,120.000010336867,77.331085
mp-1215393,Zr3Te2,R32,5,1,3,1,2,Zr3Te2,120.00000038276211,12.225614
mp-1215634,Zr2Te3,R-3,10,1,2,1,3,Zr2Te3,120.0000065859458,20.368035
mp-1216446,V9Te8,P1,17,1,9,1,8,V9Te8,89.75445924224032,7.140841
mp-1217116,Ti3Se,P-6m2,4,1,3,1,1,Ti3Se,119.99999169929174,7.942745
mp-1217180,Ti2Te3,R-3,10,1,2,1,3,Ti2Te3,60.08106670879231,6.329851
mp-1217210,Ti2Te3,P-1,20,1,2,1,3,Ti2Te3,106.25440388237189,8.894318
mp-1217357,Te8Ir3,R-3,11,1,3,1,8,Ir3Te8,120.00000431367287,11.123958
mp-1217358,Te3Au,P4/mmm,4,1,1,1,3,AuTe3,90.0,12.684502
mp-1217429,Te16Rh9,P2/m,25,1,9,1,16,Rh9Te16,90.5244701449552,-8.693177
mp-1217443,Te2Pd7,R-3m,27,1,7,1,2,Pd7Te2,120.00000089917404,21.937963
mp-1217447,Te10Rh7,P-1,34,1,7,1,10,Rh7Te10,77.96965438471213,9.947154
mp-1217469,TbTe2,P4/mmm,3,1,1,1,2,TbTe2,90.0,10.74337
mp-1217665,Tb5Te9,P-4,56,1,5,1,9,Tb5Te9,90.0,-9.668576
mp-1217676,Tb8Se15,C2,69,1,8,1,15,Tb8Se15,90.0,-12.180362
mp-1219373,Sc3Te4,R3m,7,1,3,1,4,Sc3Te4,119.9999925998799,42.050546
mp-1219396,Sc2Te3,Immm,5,1,2,1,3,Sc2Te3,90.0,12.720235
mp-1220085,Ni3Te4,C2/m,7,1,3,1,4,Ni3Te4,72.43186897911849,5.723103
mp-1220206,Nd4Te7,P4mm,11,1,4,1,7,Nd4Te7,90.0,17.619135
mp-1223902,HgTe,I-4m2,2,1,1,1,1,HgTe,90.0,3.118821
mp-1224444,Hf2Te3,R-3,10,1,2,1,3,Hf2Te3,119.99999709989987,19.994945
mp-1224485,Hf2Se3,Cc,20,1,2,1,3,Hf2Se3,90.0,-12.67345
mp-1224800,FeTe2,P-3m1,3,1,1,1,2,FeTe2,90.0,-5.839214
mp-1225322,Dy4Te7,P-4m2,11,1,4,1,7,Dy4Te7,90.0,17.575403
mp-1225676,Cu3Te2,P4mm,5,1,3,1,2,Cu3Te2,90.0,6.044835
mp-1225805,Cu2Se,Imm2,3,1,2,1,1,Cu2Se,90.0,6.414354
mp-1226086,Cr5Te6,P-1,22,1,5,1,6,Cr5Te6,106.34850094375201,-9.21053
mp-1226090,Co5Te6,R-3,11,1,5,1,6,Co5Te6,119.99999811477747,16.031116
mp-1226350,Cr3Te5,P-3m1,8,1,3,1,5,Cr3Te5,119.99999779343179,14.825803
mp-1226371,Cr2Se3,P-1,20,1,2,1,3,Cr2Se3,106.2128899335582,-8.303459
mp-1226456,Cr2Se3,P-1,20,1,2,1,3,Cr2Se3,104.92846017757834,8.364426
mp-1226722,CdTe,I-4m2,2,1,1,1,1,CdTe,90.0,3.165993
mp-1229041,AgTe3,P4/mmm,4,1,1,1,3,AgTe3,90.0,12.681928
mp-1229101,Ag2Te,I4/mmm,3,1,2,1,1,Ag2Te,90.0,6.373989
mp-1232216,PmSe2,P4/nmm,6,1,1,1,2,PmSe2,90.0,8.549489
mp-1232237,ScSe2,P4/nmm,6,1,1,1,2,ScSe2,90.0,7.933309
mp-12351,PrTe3,Cmcm,8,1,1,1,3,PrTe3,90.0,4.407405
mp-1237467,CeSe2,P2_1/c,48,1,1,1,2,CeSe2,90.0,-9.036291
mp-12383,Sc2Te3,Fddd,20,1,2,1,3,Sc2Te3,90.0,24.834921
mp-1247786,CeSe2,Cmc2_1,12,1,1,1,2,CeSe2,90.0,39.328855
mp-1247858,Ag2Te,P1,12,1,2,1,1,Ag2Te,118.11735310743626,39.791779
mp-12581,CdTe,P4/mmm,2,1,1,1,1,CdTe,90.0,6.433092
mp-12779,CdTe,P6_3mc,4,1,1,1,1,CdTe,120.00000573656831,7.673695
mp-12884,Hf5Te4,I4/m,9,1,5,1,4,Hf5Te4,90.0,3.783239
mp-13141,HgTe,Pm-3m,2,1,1,1,1,HgTe,90.0,3.810819
mp-13152,TiSe,P4/nmm,4,1,1,1,1,TiSe,90.0,5.984423
mp-1319,ZrTe,P6_3/mmc,4,1,1,1,1,ZrTe,119.99999560212274,8.155712
mp-1329,LaTe2,P4/nmm,6,1,1,1,2,LaTe2,90.0,9.291893
mp-1341,Te2Rh3,Cmcm,10,1,3,1,2,Rh3Te2,90.0,7.832826
mp-1361,IrSe2,Pnma,24,1,1,1,2,IrSe2,90.0,21.262684
mp-13870,TaSe2,R3m,6,1,1,1,2,TaSe2,120.00001197383601,40.812689
mp-1406,MnTe,Fm-3m,2,1,1,1,1,MnTe,90.0,5.769963
mp-1447,SmSe,Fm-3m,2,1,1,1,1,SmSe,90.0,5.903642
mp-1453,NdSe,Fm-3m,2,1,1,1,1,NdSe,90.0,5.984576
mp-1507,HgTe,Cmcm,4,1,1,1,1,HgTe,90.0,5.798157
mp-15081,Sm2Se3,Pnma,20,1,2,1,3,Sm2Se3,90.0,11.403291
mp-1525,CeTe,Fm-3m,2,1,1,1,1,CeTe,90.0,6.344924
mp-1539,ZrTe,P-6m2,2,1,1,1,1,ZrTe,120.00000850821323,3.898569
mp-1551,Te2Ir,C2/m,9,1,1,1,2,IrTe2,90.0,-5.412166
mp-1556,PuTe,Fm-3m,2,1,1,1,1,PuTe,90.0,6.292115
mp-1560,LaTe,Fm-3m,2,1,1,1,1,LaTe,90.0,6.485343
mp-1561,TbSe,Fm-3m,2,1,1,1,1,TbSe,90.0,5.794134
mp-15651,NiSe,R3m,6,1,1,1,1,NiSe,120.00000320762297,3.334952
mp-15669,Ti3Te4,C2/m,7,1,3,1,4,Ti3Te4,90.0,-6.187362
mp-1592,Ag2Te,P2_1/c,12,1,2,1,1,Ag2Te,90.0,-7.767704
mp-1628,TeRh,P6_3/mmc,4,1,1,1,1,RhTe,119.99999920857931,5.713351
mp-16380,Nd2Te3,Pnma,20,1,2,1,3,Nd2Te3,90.0,12.370208
mp-1662,Te2Au,P-3m1,3,1,1,1,2,AuTe2,119.99999896231998,5.171125
mp-1683,ZrSe3,P2_1/m,8,1,1,1,3,ZrSe3,90.0,-10.073742
mp-1708,YTe,Fm-3m,2,1,1,1,1,YTe,90.0,6.177483
mp-1782,ScSe,Fm-3m,2,1,1,1,1,ScSe,90.0,5.479754
mp-1793,Zr3Te,I-4,16,1,3,1,1,Zr3Te,90.0,5.683739
mp-1811,HgTe,Fm-3m,2,1,1,1,1,HgTe,90.0,6.154233
mp-1821,WSe2,P6_3/mmc,6,1,1,1,2,WSe2,119.99998036503703,15.068951
mp-1830,NpTe,Pm-3m,2,1,1,1,1,NpTe,90.0,3.778627
mp-1848,Te2Ru,Pa-3,12,1,1,1,2,RuTe2,90.0,6.466162
mp-1861,Cu2Te,P6/mmm,6,1,2,1,1,Cu2Te,120.00000715870183,8.523477
mp-1907,TiTe2,P-3m1,3,1,1,1,2,TiTe2,120.00000951143923,6.816936
mp-1921,ThTe,Pm-3m,2,1,1,1,1,ThTe,90.0,3.851567
mp-1967,TaTe2,C2/m,27,1,1,1,2,TaTe2,90.0,-8.907497
mp-19736,EuTe,Pm-3m,2,1,1,1,1,EuTe,90.0,3.999192
mp-19880,FeTe2,Pnnm,6,1,1,1,2,FeTe2,90.0,6.258678
mp-20120,FeSe,Pm-3m,4,1,1,1,1,FeSe,90.0,3.063291
mp-20123,Te2Au,Pma2,24,1,1,1,2,AuTe2,90.0,16.879993
mp-20196,NbTe4,P4/mcc,10,1,1,1,4,NbTe4,90.0,6.956313
mp-202,TaTe4,P4/ncc,60,1,1,1,4,TaTe4,90.0,20.909906
mp-203,NiTe,P6_3/mmc,4,1,1,1,1,NiTe,120.00000476604785,5.270864
mp-20311,FeSe,P4/nmm,4,1,1,1,1,FeSe,90.0,5.785767
mp-20328,U3Se4,I-43d,14,1,3,1,4,U3Se4,90.0,8.670632
mp-20414,U7Te12,P-6,19,1,7,1,12,U7Te12,119.9999965374512,4.190906
mp-20438,PuTe,Pm-3m,2,1,1,1,1,PuTe,90.0,3.804364
mp-20520,U3Te4,I-43d,14,1,3,1,4,U3Te4,90.0,9.282194
mp-2076,ZrSe2,P-3m1,3,1,1,1,2,ZrSe2,120.00000003957285,6.686907
mp-20826,CuTe,Pmmn,4,1,1,1,1,CuTe,90.0,7.128868
mp-20862,CoSe2,Pnnm,6,1,1,1,2,CoSe2,90.0,5.821293
mp-2089,ZrTe3,P2_1/m,8,1,1,1,3,ZrTe3,90.0,-10.518526
mp-20901,NiSe2,Pa-3,12,1,1,1,2,NiSe2,90.0,5.93587
mp-21009,EuSe,Fm-3m,2,1,1,1,1,EuSe,90.0,6.170731
mp-21042,Te4Pt3,C2/m,7,1,3,1,4,Pt3Te4,90.0,-6.919395
mp-21273,FeTe,P4/nmm,4,1,1,1,1,FeTe,90.0,6.514508
mp-21335,UTe2,P4/nmm,6,1,1,1,2,UTe2,90.0,8.881025
mp-2142,Te2Os,Pa-3,12,1,1,1,2,OsTe2,90.0,6.471212
mp-21559,Zr2Te,Pnma,36,1,2,1,1,Zr2Te,90.0,20.114778
mp-21576,Sc2Te,Pnma,36,1,2,1,1,Sc2Te,90.0,20.277561
mp-2159,DyTe,Fm-3m,2,1,1,1,1,DyTe,90.0,6.159347
mp-2176,ZnTe,F-43m,2,1,1,1,1,ZnTe,90.0,6.184826
mp-2189,CrSe,P6_3/mmc,4,1,1,1,1,CrSe,119.99999837094688,6.185974
mp-21893,MnTe2,Pa-3,12,1,1,1,2,MnTe2,90.0,6.693249
mp-2204,Nd3Te4,I-43d,14,1,3,1,4,Nd3Te4,90.0,9.545253
mp-2207,NbSe2,P6_3/mmc,24,1,1,1,2,NbSe2,120.00000576070335,13.082752
mp-22231,UTe3,Cmcm,8,1,1,1,3,UTe3,90.0,4.447458
mp-22297,Cu2Se,F-43m,3,1,2,1,1,Cu2Se,90.0,5.784531
mp-22309,CoSe2,Pa-3,12,1,1,1,2,CoSe2,90.0,5.842588
mp-22422,Ce3Te4,I-43d,14,1,3,1,4,Ce3Te4,90.0,9.541748
mp-2269,UTe,Fm-3m,2,1,1,1,1,UTe,90.0,6.161184
mp-22693,Te2W,Pmn2_1,12,1,1,1,2,WTe2,90.0,15.431851
mp-228,Te2Rh,P-3m1,3,1,1,1,2,RhTe2,120.00000148755556,5.515811
mp-22817,TaTe4,P4/mcc,10,1,1,1,4,TaTe4,90.0,6.933773
mp-2285,Te2Ir,P-3m1,3,1,1,1,2,IrTe2,119.99999979631116,5.543341
mp-2330,Nb2Se3,P2_1/m,10,1,2,1,3,Nb2Se3,90.0,-9.028352
mp-2388,CdTe,Fm-3m,2,1,1,1,1,CdTe,90.0,6.133129
mp-2418,PdSe2,Pbca,12,1,1,1,2,PdSe2,90.0,8.585061
mp-2503,Pd7Se4,P2_12_12,22,1,7,1,4,Pd7Se4,90.0,10.350771
mp-2532,PrTe,Fm-3m,2,1,1,1,1,PrTe,90.0,6.415628
mp-2578,NiTe2,P-3m1,3,1,1,1,2,NiTe2,119.99999669564448,5.242501
mp-267,Te2Ru,Pnnm,6,1,1,1,2,RuTe2,90.0,6.468023
mp-2730,HgTe,F-43m,2,1,1,1,1,HgTe,90.0,6.685694
mp-2750,Cr2Te3,P-31c,20,1,2,1,3,Cr2Te3,119.99999414361496,12.291433
mp-27793,Nb2Se,C2/m,12,1,2,1,1,Nb2Se,90.0,-9.390932
mp-27840,Cr3Se4,C2/m,7,1,3,1,4,Cr3Se4,90.0,-5.723338
mp-28223,LaSe2,P2_1/c,12,1,1,1,2,LaSe2,90.0,-8.950477
mp-28228,Ag7Te4,P6/mmm,55,1,7,1,4,Ag7Te4,120.00000361327402,9.198664
mp-28246,AgTe3,Im-3m,4,1,1,1,3,AgTe3,120.00000222019051,5.314656
mp-28500,UTe5,Pnma,24,1,1,1,5,UTe5,90.0,17.950241
mp-28919,Hf3Te2,I4/mmm,5,1,3,1,2,Hf3Te2,90.0,19.16137
mp-29639,Te7Pd20,R-3,27,1,20,1,7,Pd20Te7,120.00000206849009,11.369087
mp-29652,TaSe3,P2_1/m,16,1,1,1,3,TaSe3,90.0,-10.32123
mp-29907,Te4Pd9,P2_1/c,52,1,9,1,4,Pd9Te4,90.0,-9.034935
mp-29957,Zr5Te6,P-3m1,33,1,5,1,6,Zr5Te6,120.00000215274233,7.174039
mp-30067,Te3Pd10,Fd-3m,26,1,10,1,3,Pd10Te3,90.0,12.649265
mp-30797,Nb5Te4,I4/m,9,1,5,1,4,Nb5Te4,90.0,3.689599
mp-31103,Ni3Te2,P2_1/m,10,1,3,1,2,Ni3Te2,90.0,-7.534268
mp-32578,Ce2Se3,I-42d,40,1,2,1,3,Ce2Se3,90.0,26.724948
mp-32581,Pr2Te3,I-42d,40,1,2,1,3,Pr2Te3,90.0,28.854986
mp-32654,Sc2Te3,C2/c,10,1,2,1,3,Sc2Te3,90.0,-6.717012
mp-32682,Te8Ir3,P-1,33,1,3,1,8,Ir3Te8,119.76549413050002,-11.330877
mp-32688,Nd2Se3,I-42d,40,1,2,1,3,Nd2Se3,90.0,26.802663
mp-32755,La2Te3,I-42d,40,1,2,1,3,La2Te3,90.0,29.090625
mp-32811,Ag2Te,Cmce,6,1,2,1,1,Ag2Te,90.0,7.66676
mp-32838,Ce2Te3,I-42d,40,1,2,1,3,Ce2Te3,90.0,28.625784
mp-32873,Hf23Se25,P1,48,1,23,1,25,Hf23Se25,102.07899412327359,15.681148
mp-32887,HfTe2,P-3m1,3,1,1,1,2,HfTe2,120.00001085083069,7.628794
mp-342,SmTe,Fm-3m,2,1,1,1,1,SmTe,90.0,6.284818
mp-350,Zr5Te4,I4/m,9,1,5,1,4,Zr5Te4,90.0,3.876459
mp-358,HgTe,P3_121,6,1,1,1,1,HgTe,120.00000630222945,10.413739
mp-379,AgSe,F-43m,2,1,1,1,1,AgSe,90.0,5.977212
mp-404,MnTe,P6_3/mmc,4,1,1,1,1,MnTe,120.00000490531487,5.954169
mp-406,CdTe,F-43m,2,1,1,1,1,CdTe,90.0,6.629049
mp-426,CoSe,P6_3/mmc,4,1,1,1,1,CoSe,119.99999113310673,5.207417
mp-501,TaSe2,P6_3/mmc,12,1,1,1,2,TaSe2,120.00000053577473,27.248077
mp-505536,CeTe2,P4/nmm,6,1,1,1,2,CeTe2,90.0,9.060938
mp-505682,Dy2Te,Pnma,36,1,2,1,1,Dy2Te,90.0,22.209452
mp-525,NbSe3,P2_1/m,24,1,1,1,3,NbSe3,90.0,-15.011238
mp-540922,CrTe3,P2_1/c,32,1,1,1,3,CrTe3,90.0,-10.34355
mp-541106,Nb2Se9,P-1,22,1,2,1,9,Nb2Se9,94.2906801345827,8.6417
mp-541180,Te3Pt2,R-3m,10,1,2,1,3,Pt2Te3,120.00000481960846,52.605435
mp-541441,ZnTe,Cmcm,4,1,1,1,1,ZnTe,90.0,5.434806
mp-541582,ReSe2,P-1,12,1,1,1,2,ReSe2,118.81264141336257,6.872408
mp-541594,Sc8Te3,C2/m,44,1,8,1,3,Sc8Te3,90.0,-18.951617
mp-542583,EuTe,Fm-3m,2,1,1,1,1,EuTe,90.0,6.597363
mp-542621,TaSe2,P-1,15,1,1,1,2,TaSe2,108.66293209042638,9.548419
mp-542634,Ta2Te3,C2/m,10,1,2,1,3,Ta2Te3,90.0,-10.335561
mp-564,TePd,P6_3/mmc,4,1,1,1,1,PdTe,120.00000649480542,5.750165
mp-567525,Te2Au,C2/m,3,1,1,1,2,AuTe2,90.0,-5.157002
mp-567832,TiTe,P6_3/mmc,4,1,1,1,1,TiTe,120.00001069141977,7.302053
mp-568220,NbTe4,P4/ncc,120,1,1,1,4,NbTe4,90.0,20.98175
mp-568251,Ni6Se5,Pca2_1,88,1,6,1,5,Ni6Se5,90.0,17.012721
mp-568593,Pd34Se11,P2_1/c,90,1,34,1,11,Pd34Se11,90.0,-21.517145
mp-568761,AgTe,Pnma,32,1,1,1,1,AgTe,90.0,20.358743
mp-568841,Np3Te4,I-43d,14,1,3,1,4,Np3Te4,90.0,9.321023
mp-568865,ZrTe,Pnma,8,1,1,1,1,ZrTe,90.0,7.450959
mp-568998,CuSe,P6_3/mmc,12,1,1,1,1,CuSe,119.99999865525615,17.038135
mp-569322,Te2Ir,Pnma,12,1,1,1,2,IrTe2,90.0,13.587474
mp-569388,Te2Ir,Pnma,24,1,1,1,2,IrTe2,90.0,22.916824
mp-569544,ZrTe,P6_3/mmc,4,1,1,1,1,ZrTe,120.0000070901302,7.936423
mp-570,NdTe,Fm-3m,2,1,1,1,1,NdTe,90.0,6.364327
mp-570122,Cr3Te4,P-3m1,7,1,3,1,4,Cr3Te4,90.0,-12.641849
mp-570451,Nb2Te3,C2/m,10,1,2,1,3,Nb2Te3,90.0,-8.895236
mp-570562,Te3Pt2,C2/m,10,1,2,1,3,Pt2Te3,90.0,-17.584677
mp-570668,LaSe2,P2_1/c,12,1,1,1,2,LaSe2,90.0,-8.638033
mp-570751,Nb3Te,Pm-3n,8,1,3,1,1,Nb3Te,90.0,5.30287
mp-571033,NiSe,P4/nmm,4,1,1,1,1,NiSe,90.0,5.430158
mp-571133,NbSe2,P-6m2,12,1,1,1,2,NbSe2,119.99999304809731,28.215334
mp-571144,Sm3Te4,I-43d,14,1,3,1,4,Sm3Te4,90.0,9.463493
mp-571195,ZnTe,P3_1,6,1,1,1,1,ZnTe,119.99999835617493,10.704962
mp-571383,PdSe,P4_2/mbc,48,1,1,1,1,PdSe,90.0,7.133222
mp-571486,CuSe,Cmcm,12,1,1,1,1,CuSe,90.0,17.434923
mp-571512,TePt,P6_3/mmc,4,1,1,1,1,PtTe,119.9999949828205,5.661771
mp-571547,Te2Au,Pc,12,1,1,1,2,AuTe2,90.0,-8.438215
